"","rowname","iter","sim","approach","value"
"1363","R2",28,"III","fit_all_stats",0.99996496060344
"1364","R2",28,"III","fitsumStats",0.998168501847179
"1365","R2",28,"III","fit_NT_stats",0.998453368892171
"1366","rmse",28,"III","fit_all_stats",0.0303698708380766
"1367","rmse",28,"III","fitsumStats",0.0249799238381755
"1368","rmse",28,"III","fit_NT_stats",0.0229552082964656
"1369","R2",29,"III","fit_all_stats",0.999446997897617
"1370","R2",29,"III","fitsumStats",0.997896092223876
"1371","R2",29,"III","fit_NT_stats",0.998864781269557
"1372","rmse",29,"III","fit_all_stats",0.151586819343126
"1373","rmse",29,"III","fitsumStats",0.0442235152088147
"1374","rmse",29,"III","fit_NT_stats",0.0324847616957291
"1375","R2",30,"III","fit_all_stats",0.999611633240376
"1376","R2",30,"III","fitsumStats",0.995857797959119
"1377","R2",30,"III","fit_NT_stats",0.998241997740482
"1378","rmse",30,"III","fit_all_stats",0.0868257310858005
"1379","rmse",30,"III","fitsumStats",0.0457575171770981
"1380","rmse",30,"III","fit_NT_stats",0.0298096259614788
"1381","R2",31,"III","fit_all_stats",0.999939850469713
"1382","R2",31,"III","fitsumStats",0.997869117353082
"1383","R2",31,"III","fit_NT_stats",0.996823041885702
"1384","rmse",31,"III","fit_all_stats",0.0398180652455602
"1385","rmse",31,"III","fitsumStats",0.032039848811157
"1386","rmse",31,"III","fit_NT_stats",0.0391215845013574
"1387","R2",32,"III","fit_all_stats",0.993776039553771
"1388","R2",32,"III","fitsumStats",0.944789464034993
"1389","R2",32,"III","fit_NT_stats",0.988803940796738
"1390","rmse",32,"III","fit_all_stats",0.629620299608435
"1391","rmse",32,"III","fitsumStats",0.270926343497397
"1392","rmse",32,"III","fit_NT_stats",0.122003656609144
"1393","R2",33,"III","fit_all_stats",0.999921449360791
"1394","R2",33,"III","fitsumStats",0.998825249609031
"1395","R2",33,"III","fit_NT_stats",0.996359207948334
"1396","rmse",33,"III","fit_all_stats",0.0450950410753839
"1397","rmse",33,"III","fitsumStats",0.0232203968085218
"1398","rmse",33,"III","fit_NT_stats",0.0408784834087907
"1399","R2",34,"III","fit_all_stats",0.99979604425408
"1400","R2",34,"III","fitsumStats",0.997221519325826
"1401","R2",34,"III","fit_NT_stats",0.999403211038471
"1402","rmse",34,"III","fit_all_stats",0.0812809262646413
"1403","rmse",34,"III","fitsumStats",0.0418603972581603
"1404","rmse",34,"III","fit_NT_stats",0.0194003714897378
"1405","R2",35,"III","fit_all_stats",0.999992436242868
"1406","R2",35,"III","fitsumStats",0.999743382044918
"1407","R2",35,"III","fit_NT_stats",0.999666416012413
"1408","rmse",35,"III","fit_all_stats",0.011312128529443
"1409","rmse",35,"III","fitsumStats",0.0057907060552856
"1410","rmse",35,"III","fit_NT_stats",0.00660222921549996
"1411","R2",36,"III","fit_all_stats",0.999964447360465
"1412","R2",36,"III","fitsumStats",0.998598121002926
"1413","R2",36,"III","fit_NT_stats",0.99919985304994
"1414","rmse",36,"III","fit_all_stats",0.029418941181641
"1415","rmse",36,"III","fitsumStats",0.0209871890418898
"1416","rmse",36,"III","fit_NT_stats",0.0158556440255853
"1417","R2",37,"III","fit_all_stats",0.999914407196994
"1418","R2",37,"III","fitsumStats",0.999177253638578
"1419","R2",37,"III","fit_NT_stats",0.999140715452511
"1420","rmse",37,"III","fit_all_stats",0.038143950449861
"1421","rmse",37,"III","fitsumStats",0.0189192878971159
"1422","rmse",37,"III","fit_NT_stats",0.0193348275006284
"1423","R2",38,"III","fit_all_stats",0.999438727995011
"1424","R2",38,"III","fitsumStats",0.994584211071946
"1425","R2",38,"III","fit_NT_stats",0.999738499507014
"1426","rmse",38,"III","fit_all_stats",0.159075708310098
"1427","rmse",38,"III","fitsumStats",0.0536384347776242
"1428","rmse",38,"III","fit_NT_stats",0.0117864084491067
"1429","R2",39,"III","fit_all_stats",0.999975368893878
"1430","R2",39,"III","fitsumStats",0.999746268583552
"1431","R2",39,"III","fit_NT_stats",0.999313279743752
"1432","rmse",39,"III","fit_all_stats",0.0231285148855022
"1433","rmse",39,"III","fitsumStats",0.00893917549389853
"1434","rmse",39,"III","fit_NT_stats",0.0147061933130916
"1435","R2",40,"III","fit_all_stats",0.999940000578293
"1436","R2",40,"III","fitsumStats",0.999497015409323
"1437","R2",40,"III","fit_NT_stats",0.9995891798688
"1438","rmse",40,"III","fit_all_stats",0.0419661860978629
"1439","rmse",40,"III","fitsumStats",0.0178579989313502
"1440","rmse",40,"III","fit_NT_stats",0.0161391742644347
"1441","R2",41,"III","fit_all_stats",0.991053689046854
"1442","R2",41,"III","fitsumStats",0.970651585166098
"1443","R2",41,"III","fit_NT_stats",0.997828816323392
"1444","rmse",41,"III","fit_all_stats",0.818452758187555
"1445","rmse",41,"III","fitsumStats",0.211299619084279
"1446","rmse",41,"III","fit_NT_stats",0.0574717831760835
"1447","R2",42,"III","fit_all_stats",0.998691457969145
"1448","R2",42,"III","fitsumStats",0.995981178966891
"1449","R2",42,"III","fit_NT_stats",0.999223554273108
"1450","rmse",42,"III","fit_all_stats",0.212070402103551
"1451","rmse",42,"III","fitsumStats",0.0478655368287632
"1452","rmse",42,"III","fit_NT_stats",0.02103919664754
"1453","R2",43,"III","fit_all_stats",0.999481824960894
"1454","R2",43,"III","fitsumStats",0.998197307798595
"1455","R2",43,"III","fit_NT_stats",0.999636015198923
"1456","rmse",43,"III","fit_all_stats",0.0728106572151709
"1457","rmse",43,"III","fitsumStats",0.0215646973069665
"1458","rmse",43,"III","fit_NT_stats",0.00969000946289232
"1459","R2",44,"III","fit_all_stats",0.999190357282359
"1460","R2",44,"III","fitsumStats",0.995441714421076
"1461","R2",44,"III","fit_NT_stats",0.999868526977933
"1462","rmse",44,"III","fit_all_stats",0.095941092897419
"1463","rmse",44,"III","fitsumStats",0.0312134757599522
"1464","rmse",44,"III","fit_NT_stats",0.00530102301380012
"1465","R2",45,"III","fit_all_stats",0.998779613747784
"1466","R2",45,"III","fitsumStats",0.9980356051471
"1467","R2",45,"III","fit_NT_stats",0.999531914203176
"1468","rmse",45,"III","fit_all_stats",0.154274551892166
"1469","rmse",45,"III","fitsumStats",0.0263343134166501
"1470","rmse",45,"III","fit_NT_stats",0.012854948407681
"1471","R2",46,"III","fit_all_stats",0.998407344817825
"1472","R2",46,"III","fitsumStats",0.993506205848549
"1473","R2",46,"III","fit_NT_stats",0.999437617597936
"1474","rmse",46,"III","fit_all_stats",0.293060739124222
"1475","rmse",46,"III","fitsumStats",0.062766861680426
"1476","rmse",46,"III","fit_NT_stats",0.0184712810757552
"1477","R2",47,"III","fit_all_stats",0.99986908047233
"1478","R2",47,"III","fitsumStats",0.998046363071033
"1479","R2",47,"III","fit_NT_stats",0.998535118705637
"1480","rmse",47,"III","fit_all_stats",0.0689898896324911
"1481","rmse",47,"III","fitsumStats",0.043218552200495
"1482","rmse",47,"III","fit_NT_stats",0.0374239395384217
"1483","R2",48,"III","fit_all_stats",0.999946280837318
"1484","R2",48,"III","fitsumStats",0.998987063607856
"1485","R2",48,"III","fit_NT_stats",0.999940110015796
"1486","rmse",48,"III","fit_all_stats",0.0379612564382066
"1487","rmse",48,"III","fitsumStats",0.0272413201283201
"1488","rmse",48,"III","fit_NT_stats",0.00662390601800537
"1489","R2",49,"III","fit_all_stats",0.999756706647599
"1490","R2",49,"III","fitsumStats",0.998535759071556
"1491","R2",49,"III","fit_NT_stats",0.999800320144295
"1492","rmse",49,"III","fit_all_stats",0.0797144053207983
"1493","rmse",49,"III","fitsumStats",0.0302996732081942
"1494","rmse",49,"III","fit_NT_stats",0.0111891939171471
"1495","R2",50,"III","fit_all_stats",0.999964224418416
"1496","R2",50,"III","fitsumStats",0.998596470243197
"1497","R2",50,"III","fit_NT_stats",0.998511118727255
"1498","rmse",50,"III","fit_all_stats",0.0308529377991124
"1499","rmse",50,"III","fitsumStats",0.0235036564593021
"1500","rmse",50,"III","fit_NT_stats",0.0242077626158708
"1501","R2",51,"III","fit_all_stats",0.99890767144575
"1502","R2",51,"III","fitsumStats",0.995290397107654
"1503","R2",51,"III","fit_NT_stats",0.999234872169122
"1504","rmse",51,"III","fit_all_stats",0.181485729561798
"1505","rmse",51,"III","fitsumStats",0.0468005598049355
"1506","rmse",51,"III","fit_NT_stats",0.0188636575140225
"1507","R2",52,"III","fit_all_stats",0.99904395966542
"1508","R2",52,"III","fitsumStats",0.99725061982309
"1509","R2",52,"III","fit_NT_stats",0.999763158361799
"1510","rmse",52,"III","fit_all_stats",0.126857730252076
"1511","rmse",52,"III","fitsumStats",0.0319441893076305
"1512","rmse",52,"III","fit_NT_stats",0.00937569564026611
"1513","R2",53,"III","fit_all_stats",0.999488419714226
"1514","R2",53,"III","fitsumStats",0.999682355849125
"1515","R2",53,"III","fit_NT_stats",0.998812545149771
"1516","rmse",53,"III","fit_all_stats",0.0016975487232011
"1517","rmse",53,"III","fitsumStats",0.000185872918994768
"1518","rmse",53,"III","fit_NT_stats",0.000359380278432584
"1519","R2",54,"III","fit_all_stats",0.999167949831404
"1520","R2",54,"III","fitsumStats",0.999297982939729
"1521","R2",54,"III","fit_NT_stats",0.999587154720351
"1522","rmse",54,"III","fit_all_stats",0.13700499929779
"1523","rmse",54,"III","fitsumStats",0.0191280589670554
"1524","rmse",54,"III","fit_NT_stats",0.0146686697306395
"1525","R2",55,"III","fit_all_stats",0.999279638059658
"1526","R2",55,"III","fitsumStats",0.998868270941094
"1527","R2",55,"III","fit_NT_stats",0.999933910845081
"1528","rmse",55,"III","fit_all_stats",0.0900079486441563
"1529","rmse",55,"III","fitsumStats",0.0167650859627138
"1530","rmse",55,"III","fit_NT_stats",0.00405134894004115
"1531","R2",56,"III","fit_all_stats",0.99996409799411
"1532","R2",56,"III","fitsumStats",0.998939582311923
"1533","R2",56,"III","fit_NT_stats",0.997391132738442
"1534","rmse",56,"III","fit_all_stats",0.0309207524753952
"1535","rmse",56,"III","fitsumStats",0.0132602440792546
"1536","rmse",56,"III","fit_NT_stats",0.0207988358772889
"1537","R2",57,"III","fit_all_stats",0.999731931032158
"1538","R2",57,"III","fitsumStats",0.998441342222104
"1539","R2",57,"III","fit_NT_stats",0.999655675551528
"1540","rmse",57,"III","fit_all_stats",0.0723837280955162
"1541","rmse",57,"III","fitsumStats",0.02725677650523
"1542","rmse",57,"III","fit_NT_stats",0.0128110001969856
"1543","R2",58,"III","fit_all_stats",0.999889971908333
"1544","R2",58,"III","fitsumStats",0.999166068091636
"1545","R2",58,"III","fit_NT_stats",0.99838330032339
"1546","rmse",58,"III","fit_all_stats",0.0561864941009045
"1547","rmse",58,"III","fitsumStats",0.0254059916439747
"1548","rmse",58,"III","fit_NT_stats",0.0353741107309992
"1549","R2",59,"III","fit_all_stats",1
"1550","R2",59,"III","fitsumStats",0.999665466525289
"1551","R2",59,"III","fit_NT_stats",0.998598552309304
"1552","rmse",59,"III","fit_all_stats",7.58896876203801e-08
"1553","rmse",59,"III","fitsumStats",6.9686485788885e-08
"1554","rmse",59,"III","fit_NT_stats",1.42632081293209e-07
"1555","R2",60,"III","fit_all_stats",0.999999757379386
"1556","R2",60,"III","fitsumStats",0.999959893526764
"1557","R2",60,"III","fit_NT_stats",0.999762473393371
"1558","rmse",60,"III","fit_all_stats",0.00186343195160573
"1559","rmse",60,"III","fitsumStats",0.00075570444009865
"1560","rmse",60,"III","fit_NT_stats",0.00183908104860208
"1561","R2",61,"III","fit_all_stats",0.999977886418513
"1562","R2",61,"III","fitsumStats",0.999470158625973
"1563","R2",61,"III","fit_NT_stats",0.999361284272497
"1564","rmse",61,"III","fit_all_stats",0.0208343871995269
"1565","rmse",61,"III","fitsumStats",0.0102574708667723
"1566","rmse",61,"III","fit_NT_stats",0.0112621462586605
"1567","R2",62,"III","fit_all_stats",0.999979258961956
"1568","R2",62,"III","fitsumStats",0.999760459527736
"1569","R2",62,"III","fit_NT_stats",0.999163320518524
"1570","rmse",62,"III","fit_all_stats",0.0219447741116322
"1571","rmse",62,"III","fitsumStats",0.00839702793673937
"1572","rmse",62,"III","fit_NT_stats",0.0156933516608539
"1573","R2",63,"III","fit_all_stats",0.999380412409958
"1574","R2",63,"III","fitsumStats",0.996566392847415
"1575","R2",63,"III","fit_NT_stats",0.99924435526159
"1576","rmse",63,"III","fit_all_stats",0.137565909926397
"1577","rmse",63,"III","fitsumStats",0.0408441236439426
"1578","rmse",63,"III","fit_NT_stats",0.0191607767639075
"1579","R2",64,"III","fit_all_stats",0.999936969150623
"1580","R2",64,"III","fitsumStats",0.999592599976788
"1581","R2",64,"III","fit_NT_stats",0.999811280228985
"1582","rmse",64,"III","fit_all_stats",0.0406586834056378
"1583","rmse",64,"III","fitsumStats",0.0164031712224172
"1584","rmse",64,"III","fit_NT_stats",0.0111641585094808
"1585","R2",65,"III","fit_all_stats",0.99961118137371
"1586","R2",65,"III","fitsumStats",0.997961339025668
"1587","R2",65,"III","fit_NT_stats",0.998845594737664
"1588","rmse",65,"III","fit_all_stats",0.1126189962868
"1589","rmse",65,"III","fitsumStats",0.0431186405288205
"1590","rmse",65,"III","fit_NT_stats",0.0324467874535678
"1591","R2",66,"III","fit_all_stats",0.999567377345244
"1592","R2",66,"III","fitsumStats",0.998070158543968
"1593","R2",66,"III","fit_NT_stats",0.999213867204071
"1594","rmse",66,"III","fit_all_stats",0.0686504831165968
"1595","rmse",66,"III","fitsumStats",0.0228221202163968
"1596","rmse",66,"III","fit_NT_stats",0.0145660947366257
"1597","R2",67,"III","fit_all_stats",0.999675476767751
"1598","R2",67,"III","fitsumStats",0.99635274822757
"1599","R2",67,"III","fit_NT_stats",0.998784735862475
"1600","rmse",67,"III","fit_all_stats",0.106708221466148
"1601","rmse",67,"III","fitsumStats",0.0596843915647065
"1602","rmse",67,"III","fit_NT_stats",0.0344519049176701
"1603","R2",68,"III","fit_all_stats",0.999189586315062
"1604","R2",68,"III","fitsumStats",0.990471024432764
"1605","R2",68,"III","fit_NT_stats",0.998053727836917
"1606","rmse",68,"III","fit_all_stats",0.172522462923043
"1607","rmse",68,"III","fitsumStats",0.078287453803087
"1608","rmse",68,"III","fit_NT_stats",0.0353810605918459
"1609","R2",69,"III","fit_all_stats",0.867995751956274
"1610","R2",69,"III","fitsumStats",0.334491587907744
"1611","R2",69,"III","fit_NT_stats",0.924571248671184
"1612","rmse",69,"III","fit_all_stats",2.33475912229321
"1613","rmse",69,"III","fitsumStats",0.968877019892947
"1614","rmse",69,"III","fit_NT_stats",0.326182261736722
"1615","R2",70,"III","fit_all_stats",0.999833658254273
"1616","R2",70,"III","fitsumStats",0.999248072533225
"1617","R2",70,"III","fit_NT_stats",0.998928825606066
"1618","rmse",70,"III","fit_all_stats",0.0575426827542308
"1619","rmse",70,"III","fitsumStats",0.0208414879739228
"1620","rmse",70,"III","fit_NT_stats",0.0248754438590347
"1621","R2",71,"III","fit_all_stats",0.999957293192244
"1622","R2",71,"III","fitsumStats",0.999251799014679
"1623","R2",71,"III","fit_NT_stats",0.999394710164704
"1624","rmse",71,"III","fit_all_stats",0.0357699243038076
"1625","rmse",71,"III","fitsumStats",0.0213302606204525
"1626","rmse",71,"III","fit_NT_stats",0.0191853052884493
"1627","R2",72,"III","fit_all_stats",0.999439009369085
"1628","R2",72,"III","fitsumStats",0.996043545673831
"1629","R2",72,"III","fit_NT_stats",0.998204019161576
"1630","rmse",72,"III","fit_all_stats",0.149433610085599
"1631","rmse",72,"III","fitsumStats",0.0588518314019028
"1632","rmse",72,"III","fit_NT_stats",0.0396513294616424
"1633","R2",73,"III","fit_all_stats",0.999870531485294
"1634","R2",73,"III","fitsumStats",0.99899706494709
"1635","R2",73,"III","fit_NT_stats",0.999182654039987
"1636","rmse",73,"III","fit_all_stats",0.0617611834458557
"1637","rmse",73,"III","fitsumStats",0.0295169568100438
"1638","rmse",73,"III","fit_NT_stats",0.026646374957731
"1639","R2",74,"III","fit_all_stats",0.999036075199609
"1640","R2",74,"III","fitsumStats",0.997466858482385
"1641","R2",74,"III","fit_NT_stats",0.99985144351607
"1642","rmse",74,"III","fit_all_stats",0.114039061129938
"1643","rmse",74,"III","fitsumStats",0.0244403486240411
"1644","rmse",74,"III","fit_NT_stats",0.00591866113819278
"1645","R2",75,"III","fit_all_stats",0.999924621545823
"1646","R2",75,"III","fitsumStats",0.999749198403729
"1647","R2",75,"III","fit_NT_stats",0.999389316763774
"1648","rmse",75,"III","fit_all_stats",0.0403770554465613
"1649","rmse",75,"III","fitsumStats",0.0104580751102418
"1650","rmse",75,"III","fit_NT_stats",0.0163190400277068
"1651","R2",76,"III","fit_all_stats",0.999038458956293
"1652","R2",76,"III","fitsumStats",0.999989511480184
"1653","R2",76,"III","fit_NT_stats",0.995836387007888
"1654","rmse",76,"III","fit_all_stats",0.000494649459222104
"1655","rmse",76,"III","fitsumStats",6.77528085961931e-06
"1656","rmse",76,"III","fit_NT_stats",0.000134991175436204
"1657","R2",77,"III","fit_all_stats",0.998579681072034
"1658","R2",77,"III","fitsumStats",0.995474993948173
"1659","R2",77,"III","fit_NT_stats",0.999689249279338
"1660","rmse",77,"III","fit_all_stats",0.183692663700276
"1661","rmse",77,"III","fitsumStats",0.0407136091041902
"1662","rmse",77,"III","fit_NT_stats",0.0106693040744803
"1663","R2",78,"III","fit_all_stats",0.999752652808908
"1664","R2",78,"III","fitsumStats",0.992396105155239
"1665","R2",78,"III","fit_NT_stats",0.999451859902949
"1666","rmse",78,"III","fit_all_stats",0.108703640384949
"1667","rmse",78,"III","fitsumStats",0.0866693597307678
"1668","rmse",78,"III","fit_NT_stats",0.0232698360399861
"1669","R2",79,"III","fit_all_stats",0.999916063421625
"1670","R2",79,"III","fitsumStats",0.999463969638588
"1671","R2",79,"III","fit_NT_stats",0.998794608130605
"1672","rmse",79,"III","fit_all_stats",0.0477466155085026
"1673","rmse",79,"III","fitsumStats",0.0183309988680129
"1674","rmse",79,"III","fit_NT_stats",0.0274887862827788
"1675","R2",80,"III","fit_all_stats",0.999678053586821
"1676","R2",80,"III","fitsumStats",0.996898723320593
"1677","R2",80,"III","fit_NT_stats",0.999663695951569
"1678","rmse",80,"III","fit_all_stats",0.103973549000763
"1679","rmse",80,"III","fitsumStats",0.0537535805635656
"1680","rmse",80,"III","fit_NT_stats",0.0177012195698717
"1681","R2",81,"III","fit_all_stats",0.999044522811617
"1682","R2",81,"III","fitsumStats",0.996576603591412
"1683","R2",81,"III","fit_NT_stats",0.99847595422252
"1684","rmse",81,"III","fit_all_stats",0.199159108824478
"1685","rmse",81,"III","fitsumStats",0.0521059927231994
"1686","rmse",81,"III","fit_NT_stats",0.0347662689190906
"1687","R2",82,"III","fit_all_stats",0.999418831585149
"1688","R2",82,"III","fitsumStats",0.99513019135256
"1689","R2",82,"III","fit_NT_stats",0.999255983041974
"1690","rmse",82,"III","fit_all_stats",0.115907001200246
"1691","rmse",82,"III","fitsumStats",0.0469073748533074
"1692","rmse",82,"III","fit_NT_stats",0.0183348177531465
"1693","R2",83,"III","fit_all_stats",0.99962566989064
"1694","R2",83,"III","fitsumStats",0.996262419577109
"1695","R2",83,"III","fit_NT_stats",0.997748766217249
"1696","rmse",83,"III","fit_all_stats",0.116997674943471
"1697","rmse",83,"III","fitsumStats",0.0607662388202159
"1698","rmse",83,"III","fit_NT_stats",0.0471603893199246
"1699","R2",84,"III","fit_all_stats",0.999518888995548
"1700","R2",84,"III","fitsumStats",0.999479508189229
"1701","R2",84,"III","fit_NT_stats",0.996386579172913
"1702","rmse",84,"III","fit_all_stats",0.177198264759283
"1703","rmse",84,"III","fitsumStats",0.0269458704084421
"1704","rmse",84,"III","fit_NT_stats",0.0709977422209539
"1705","R2",85,"III","fit_all_stats",0.999081685962045
"1706","R2",85,"III","fitsumStats",0.998976650333784
"1707","R2",85,"III","fit_NT_stats",0.999085446862668
"1708","rmse",85,"III","fit_all_stats",0.206503211008291
"1709","rmse",85,"III","fitsumStats",0.031127839870148
"1710","rmse",85,"III","fit_NT_stats",0.0294266910414322
"1711","R2",86,"III","fit_all_stats",0.999880022259662
"1712","R2",86,"III","fitsumStats",0.999136605204918
"1713","R2",86,"III","fit_NT_stats",0.999899005261783
"1714","rmse",86,"III","fit_all_stats",0.0224638335586419
"1715","rmse",86,"III","fitsumStats",0.00843620429738287
"1716","rmse",86,"III","fit_NT_stats",0.00288530513849836
"1717","R2",87,"III","fit_all_stats",0.999903487181569
"1718","R2",87,"III","fitsumStats",0.998034706387631
"1719","R2",87,"III","fit_NT_stats",0.999103596917424
"1720","rmse",87,"III","fit_all_stats",0.0491943520418592
"1721","rmse",87,"III","fitsumStats",0.0328331653735345
"1722","rmse",87,"III","fit_NT_stats",0.022174340060927
"1723","R2",88,"III","fit_all_stats",0.999896710806576
"1724","R2",88,"III","fitsumStats",0.99734597000945
"1725","R2",88,"III","fit_NT_stats",0.999831018428085
"1726","rmse",88,"III","fit_all_stats",0.0619693832663441
"1727","rmse",88,"III","fitsumStats",0.0504204416878597
"1728","rmse",88,"III","fit_NT_stats",0.0127225277154876
"1729","R2",89,"III","fit_all_stats",0.999485943272928
"1730","R2",89,"III","fitsumStats",0.998478404648532
"1731","R2",89,"III","fit_NT_stats",0.999738880330877
"1732","rmse",89,"III","fit_all_stats",0.0518067059819147
"1733","rmse",89,"III","fitsumStats",0.0122096795488252
"1734","rmse",89,"III","fit_NT_stats",0.00505794931145276
"1735","R2",90,"III","fit_all_stats",0.999420429276262
"1736","R2",90,"III","fitsumStats",0.99809918235267
"1737","R2",90,"III","fit_NT_stats",0.999190206795785
"1738","rmse",90,"III","fit_all_stats",0.106418338875689
"1739","rmse",90,"III","fitsumStats",0.027136096030736
"1740","rmse",90,"III","fit_NT_stats",0.0177118613453347
"1741","R2",91,"III","fit_all_stats",0.99928606552579
"1742","R2",91,"III","fitsumStats",0.996502819137335
"1743","R2",91,"III","fit_NT_stats",0.999595452654587
"1744","rmse",91,"III","fit_all_stats",0.0808725334954663
"1745","rmse",91,"III","fitsumStats",0.0238577861369482
"1746","rmse",91,"III","fit_NT_stats",0.00811438804257466
"1747","R2",92,"III","fit_all_stats",0.99948680791413
"1748","R2",92,"III","fitsumStats",0.998413858957151
"1749","R2",92,"III","fit_NT_stats",0.999567288055812
"1750","rmse",92,"III","fit_all_stats",0.0986619939023903
"1751","rmse",92,"III","fitsumStats",0.0256680415718274
"1752","rmse",92,"III","fit_NT_stats",0.0134066809458596
"1753","R2",93,"III","fit_all_stats",0.999984638399295
"1754","R2",93,"III","fitsumStats",0.999547324710084
"1755","R2",93,"III","fit_NT_stats",0.999034218418647
"1756","rmse",93,"III","fit_all_stats",0.018423114778484
"1757","rmse",93,"III","fitsumStats",0.0107766635867129
"1758","rmse",93,"III","fit_NT_stats",0.0157409301181933
"1759","R2",94,"III","fit_all_stats",0.999348427749148
"1760","R2",94,"III","fitsumStats",0.99781964846524
"1761","R2",94,"III","fit_NT_stats",0.998547785971867
"1762","rmse",94,"III","fit_all_stats",0.162300149690763
"1763","rmse",94,"III","fitsumStats",0.0442711413378114
"1764","rmse",94,"III","fit_NT_stats",0.0361304002259003
"1765","R2",95,"III","fit_all_stats",0.999875001699048
"1766","R2",95,"III","fitsumStats",0.998581597796733
"1767","R2",95,"III","fit_NT_stats",0.999321691406916
"1768","rmse",95,"III","fit_all_stats",0.0553476226598563
"1769","rmse",95,"III","fitsumStats",0.0314910342567112
"1770","rmse",95,"III","fit_NT_stats",0.021777142111478
"1771","R2",96,"III","fit_all_stats",0.998493071332718
"1772","R2",96,"III","fitsumStats",0.981200771577174
"1773","R2",96,"III","fit_NT_stats",0.998501784177416
"1774","rmse",96,"III","fit_all_stats",0.236286350580696
"1775","rmse",96,"III","fitsumStats",0.1249227624497
"1776","rmse",96,"III","fit_NT_stats",0.0352662073427161
"1777","R2",97,"III","fit_all_stats",0.999893356142306
"1778","R2",97,"III","fitsumStats",0.99720375295499
"1779","R2",97,"III","fit_NT_stats",0.997665732880195
"1780","rmse",97,"III","fit_all_stats",0.0572621396883599
"1781","rmse",97,"III","fitsumStats",0.0379080291296471
"1782","rmse",97,"III","fit_NT_stats",0.034635280797592
"1783","R2",98,"III","fit_all_stats",0.999660369915214
"1784","R2",98,"III","fitsumStats",0.991372645059365
"1785","R2",98,"III","fit_NT_stats",0.991144351707369
"1786","rmse",98,"III","fit_all_stats",0.108432831459045
"1787","rmse",98,"III","fitsumStats",0.0736875338362859
"1788","rmse",98,"III","fit_NT_stats",0.0746561120453463
"1789","R2",99,"III","fit_all_stats",0.998087161791543
"1790","R2",99,"III","fitsumStats",0.997217328704919
"1791","R2",99,"III","fit_NT_stats",0.999664612564921
"1792","rmse",99,"III","fit_all_stats",0.256003081989445
"1793","rmse",99,"III","fitsumStats",0.0364362030743174
"1794","rmse",99,"III","fit_NT_stats",0.0126495639218787
"1795","R2",100,"III","fit_all_stats",0.999671350825998
"1796","R2",100,"III","fitsumStats",0.997535053584269
"1797","R2",100,"III","fit_NT_stats",0.999466335091958
"1798","rmse",100,"III","fit_all_stats",0.104646868772897
"1799","rmse",100,"III","fitsumStats",0.0397025928991315
"1800","rmse",100,"III","fit_NT_stats",0.0184735113708428
